PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-87703978 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-87703978;iam_policy_allows_privilege_escalation;False;SqsPipeSourceTemplate-87703978;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-87703978 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-87703978;iam_policy_allows_privilege_escalation;False;SqsPipeSourceTemplate-87703978;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-87703978 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-87703978;iam_policy_allows_privilege_escalation;False;SqsPipeSourceTemplate-87703978;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-87703978 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-87703978;iam_policy_allows_privilege_escalation;False;SqsPipeSourceTemplate-87703978;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/TerraformSSOAdmin does not allow privilege escalation.;arn:aws:iam::442426872653:policy/TerraformSSOAdmin;iam_policy_allows_privilege_escalation;False;TerraformSSOAdmin;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/TerraformSSOAdmin does not allow privilege escalation.;arn:aws:iam::442426872653:policy/TerraformSSOAdmin;iam_policy_allows_privilege_escalation;False;TerraformSSOAdmin;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/TerraformSSOAdmin does not allow privilege escalation.;arn:aws:iam::442426872653:policy/TerraformSSOAdmin;iam_policy_allows_privilege_escalation;False;TerraformSSOAdmin;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/TerraformSSOAdmin does not allow privilege escalation.;arn:aws:iam::442426872653:policy/TerraformSSOAdmin;iam_policy_allows_privilege_escalation;False;TerraformSSOAdmin;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSQuickSightRedshiftPolicy does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSQuickSightRedshiftPolicy;iam_policy_allows_privilege_escalation;False;AWSQuickSightRedshiftPolicy;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSQuickSightRedshiftPolicy does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSQuickSightRedshiftPolicy;iam_policy_allows_privilege_escalation;False;AWSQuickSightRedshiftPolicy;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSQuickSightRedshiftPolicy does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSQuickSightRedshiftPolicy;iam_policy_allows_privilege_escalation;False;AWSQuickSightRedshiftPolicy;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSQuickSightRedshiftPolicy does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSQuickSightRedshiftPolicy;iam_policy_allows_privilege_escalation;False;AWSQuickSightRedshiftPolicy;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-94ecbd32-465f-48e3-b906-462a6badf101 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-94ecbd32-465f-48e3-b906-462a6badf101;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-94ecbd32-465f-48e3-b906-462a6badf101;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;442426872653;us-east-1;2026-04-20 09:06:04.789728;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-94ecbd32-465f-48e3-b906-462a6badf101 does not allow privilege escalation.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-94ecbd32-465f-48e3-b906-462a6badf101;iam_policy_allows_privilege_escalation;False;AWSLambdaBasicExecutionRole-94ecbd32-465f-48e3-b906-462a6badf101;ENS;ENS RD 311/2022 - Categoría Alta
