PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaVPCAccessExecutionRole-337f8e72-b6d4-41d9-a67e-c490f37d792d does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaVPCAccessExecutionRole-337f8e72-b6d4-41d9-a67e-c490f37d792d;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaVPCAccessExecutionRole-337f8e72-b6d4-41d9-a67e-c490f37d792d;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy EcsPipeTargetTemplate-19d02d55 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-19d02d55;iam_no_custom_policy_permissive_role_assumption;False;EcsPipeTargetTemplate-19d02d55;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-ada07d40-c107-41be-8e01-56b3bba21708 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-ada07d40-c107-41be-8e01-56b3bba21708;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-ada07d40-c107-41be-8e01-56b3bba21708;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy EcsPipeTargetTemplate-4a7386da does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-4a7386da;iam_no_custom_policy_permissive_role_assumption;False;EcsPipeTargetTemplate-4a7386da;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy client1-terraform-dynamodb-dev does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/client1-terraform-dynamodb-dev;iam_no_custom_policy_permissive_role_assumption;False;client1-terraform-dynamodb-dev;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-0da4af1c-f2f8-4693-81de-dbf4c74a52c5 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-0da4af1c-f2f8-4693-81de-dbf4c74a52c5;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-0da4af1c-f2f8-4693-81de-dbf4c74a52c5;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-1fbd37d6-ab8b-4533-ac8d-b91db295e9e2 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-1fbd37d6-ab8b-4533-ac8d-b91db295e9e2;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-1fbd37d6-ab8b-4533-ac8d-b91db295e9e2;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy SqsPipeSourceTemplate-cc6b5192 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-cc6b5192;iam_no_custom_policy_permissive_role_assumption;False;SqsPipeSourceTemplate-cc6b5192;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy SqsPipeSourceTemplate-804b9db7 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-804b9db7;iam_no_custom_policy_permissive_role_assumption;False;SqsPipeSourceTemplate-804b9db7;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-dca0074a-53d1-4b2e-ad1a-71d774b6a1e7;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-c7a07c69-107d-4ca4-8183-87dc0a3c2cf2;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy SqsPipeSourceTemplate-87703978 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-87703978;iam_no_custom_policy_permissive_role_assumption;False;SqsPipeSourceTemplate-87703978;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-b2968319-1ef3-40f9-afca-219de7a5cf57;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-46615c12-1b0e-4789-a17c-de8c0ab3cf94;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy TerraformSSOAdmin does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/TerraformSSOAdmin;iam_no_custom_policy_permissive_role_assumption;False;TerraformSSOAdmin;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSQuickSightRedshiftPolicy does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSQuickSightRedshiftPolicy;iam_no_custom_policy_permissive_role_assumption;False;AWSQuickSightRedshiftPolicy;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-94ecbd32-465f-48e3-b906-462a6badf101 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-94ecbd32-465f-48e3-b906-462a6badf101;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-94ecbd32-465f-48e3-b906-462a6badf101;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy SqsPipeSourceTemplate-5fe25640 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-5fe25640;iam_no_custom_policy_permissive_role_assumption;False;SqsPipeSourceTemplate-5fe25640;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy Amazon-EventBridge-Scheduler-Execution-Policy-297b6181-a1a3-425a-a56d-cf13305a669a does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/Amazon-EventBridge-Scheduler-Execution-Policy-297b6181-a1a3-425a-a56d-cf13305a669a;iam_no_custom_policy_permissive_role_assumption;False;Amazon-EventBridge-Scheduler-Execution-Policy-297b6181-a1a3-425a-a56d-cf13305a669a;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-6fc96f02-9aa0-484a-8f50-20485b6d356f does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-6fc96f02-9aa0-484a-8f50-20485b6d356f;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-6fc96f02-9aa0-484a-8f50-20485b6d356f;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy EcsPipeTargetTemplate-c2931a11 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-c2931a11;iam_no_custom_policy_permissive_role_assumption;False;EcsPipeTargetTemplate-c2931a11;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-22580b1f-593d-4c6c-b98b-c6af9d970218 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-22580b1f-593d-4c6c-b98b-c6af9d970218;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-22580b1f-593d-4c6c-b98b-c6af9d970218;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaVPCAccessExecutionRole-58608570-3079-4d29-a59f-9308dcf1039e does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaVPCAccessExecutionRole-58608570-3079-4d29-a59f-9308dcf1039e;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaVPCAccessExecutionRole-58608570-3079-4d29-a59f-9308dcf1039e;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy Amazon_EventBridge_Invoke_ECS_635771387 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/Amazon_EventBridge_Invoke_ECS_635771387;iam_no_custom_policy_permissive_role_assumption;False;Amazon_EventBridge_Invoke_ECS_635771387;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSQuickSightRDSPolicy does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSQuickSightRDSPolicy;iam_no_custom_policy_permissive_role_assumption;False;AWSQuickSightRDSPolicy;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy SqsPipeSourceTemplate-575e060d does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-575e060d;iam_no_custom_policy_permissive_role_assumption;False;SqsPipeSourceTemplate-575e060d;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSQuickSightIAMPolicy does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSQuickSightIAMPolicy;iam_no_custom_policy_permissive_role_assumption;False;AWSQuickSightIAMPolicy;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy EcsPipeTargetTemplate-1dfd22b4 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-1dfd22b4;iam_no_custom_policy_permissive_role_assumption;False;EcsPipeTargetTemplate-1dfd22b4;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy amplify-djeky3rjf2dd9-main-branch-ce2848e184-data7552DF31-1MR25POQL71BX-amplifyDataUnauthRolePolicy01355B9DCF-09D9gygHcWP8 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/amplify-djeky3rjf2dd9-main-branch-ce2848e184-data7552DF31-1MR25POQL71BX-amplifyDataUnauthRolePolicy01355B9DCF-09D9gygHcWP8;iam_no_custom_policy_permissive_role_assumption;False;amplify-djeky3rjf2dd9-main-branch-ce2848e184-data7552DF31-1MR25POQL71BX-amplifyDataUnauthRolePolicy01355B9DCF-09D9gygHcWP8;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-b9939da4-4dd6-4725-8098-93140f492d97 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-b9939da4-4dd6-4725-8098-93140f492d97;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-b9939da4-4dd6-4725-8098-93140f492d97;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-eb60c094-9ed8-4d26-91d6-1cc2562a2eee does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-eb60c094-9ed8-4d26-91d6-1cc2562a2eee;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-eb60c094-9ed8-4d26-91d6-1cc2562a2eee;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy amplify-foretaleapplication-bharatharcotbabu-sandbox-e7b52215e8-data7552DF31-9A-amplifyDataAuthRolePolicy01567A5654-5lOtLVTlHMxN does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/amplify-foretaleapplication-bharatharcotbabu-sandbox-e7b52215e8-data7552DF31-9A-amplifyDataAuthRolePolicy01567A5654-5lOtLVTlHMxN;iam_no_custom_policy_permissive_role_assumption;False;amplify-foretaleapplication-bharatharcotbabu-sandbox-e7b52215e8-data7552DF31-9A-amplifyDataAuthRolePolicy01567A5654-5lOtLVTlHMxN;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy EcsPipeTargetTemplate-f6b62b56 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-f6b62b56;iam_no_custom_policy_permissive_role_assumption;False;EcsPipeTargetTemplate-f6b62b56;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-a2fa6e66-37cd-46c5-ad8d-76ca6ad54b90 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-a2fa6e66-37cd-46c5-ad8d-76ca6ad54b90;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-a2fa6e66-37cd-46c5-ad8d-76ca6ad54b90;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-aae10b9e-9ae3-4fd9-ba5f-95c8b2cc9fd8 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-aae10b9e-9ae3-4fd9-ba5f-95c8b2cc9fd8;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-aae10b9e-9ae3-4fd9-ba5f-95c8b2cc9fd8;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-1a07e22c-1290-40df-835c-036af052cd46 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-1a07e22c-1290-40df-835c-036af052cd46;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-1a07e22c-1290-40df-835c-036af052cd46;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy EcsPipeTargetTemplate-d7071bfe does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-d7071bfe;iam_no_custom_policy_permissive_role_assumption;False;EcsPipeTargetTemplate-d7071bfe;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaVPCAccessExecutionRole-5122fbfb-e3da-4933-a017-a4188005a9cc does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaVPCAccessExecutionRole-5122fbfb-e3da-4933-a017-a4188005a9cc;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaVPCAccessExecutionRole-5122fbfb-e3da-4933-a017-a4188005a9cc;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy client1-app-config-dynamodb-dev does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/client1-app-config-dynamodb-dev;iam_no_custom_policy_permissive_role_assumption;False;client1-app-config-dynamodb-dev;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-12fa5bea-e60b-4516-bd91-ebd5e0f0ed77 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-12fa5bea-e60b-4516-bd91-ebd5e0f0ed77;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-12fa5bea-e60b-4516-bd91-ebd5e0f0ed77;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy S3VectorAccessPolicy does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/S3VectorAccessPolicy;iam_no_custom_policy_permissive_role_assumption;False;S3VectorAccessPolicy;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy AWSLambdaBasicExecutionRole-14f6079d-c850-446e-8f1e-6d1b2bf66731 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/AWSLambdaBasicExecutionRole-14f6079d-c850-446e-8f1e-6d1b2bf66731;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-14f6079d-c850-446e-8f1e-6d1b2bf66731;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy SqsPipeSourceTemplate-8294f02d does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/SqsPipeSourceTemplate-8294f02d;iam_no_custom_policy_permissive_role_assumption;False;SqsPipeSourceTemplate-8294f02d;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
aws;Checklist when onboarding new AWS Accounts to existing AWS Organization.;442426872653;us-east-1;2026-04-20 09:06:04.789728;Predefine IAM Roles;Check if exists predefine IAM Roles;Deploy account from predefined IaC template;;;IAM;Automated;PASS;Custom Policy EcsPipeTargetTemplate-400e7475 does not allow permissive STS Role assumption.;arn:aws:iam::442426872653:policy/service-role/EcsPipeTargetTemplate-400e7475;iam_no_custom_policy_permissive_role_assumption;False;EcsPipeTargetTemplate-400e7475;AWS-Account-Security-Onboarding;AWS Account Security Onboarding;
