PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.13 Communications Security;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-elastic-cache-sg (sg-0adf4bb35d2e20d92) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0adf4bb35d2e20d92;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0adf4bb35d2e20d92;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.12 Operations Security;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-public-alb-sg (sg-033cb6f94c0b56aac) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-033cb6f94c0b56aac;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-033cb6f94c0b56aac;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.13 Communications Security;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-public-alb-sg (sg-033cb6f94c0b56aac) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-033cb6f94c0b56aac;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-033cb6f94c0b56aac;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.12 Operations Security;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-vpce-sg (sg-03aa1224a236cb792) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-03aa1224a236cb792;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-03aa1224a236cb792;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.13 Communications Security;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-vpce-sg (sg-03aa1224a236cb792) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-03aa1224a236cb792;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-03aa1224a236cb792;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.12 Operations Security;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-rds-sg (sg-006ae0081cf30c3e9) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-006ae0081cf30c3e9;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-006ae0081cf30c3e9;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.13 Communications Security;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-rds-sg (sg-006ae0081cf30c3e9) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-006ae0081cf30c3e9;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-006ae0081cf30c3e9;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.12 Operations Security;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-internal-alb-sg (sg-0653f28f6b0f62748) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0653f28f6b0f62748;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0653f28f6b0f62748;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.13 Communications Security;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-internal-alb-sg (sg-0653f28f6b0f62748) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0653f28f6b0f62748;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0653f28f6b0f62748;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.12 Operations Security;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-lambda-sg (sg-0e8509aecc16bd4f3) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0e8509aecc16bd4f3;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0e8509aecc16bd4f3;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.13 Communications Security;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-lambda-sg (sg-0e8509aecc16bd4f3) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0e8509aecc16bd4f3;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0e8509aecc16bd4f3;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.12 Operations Security;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-ecs-sg (sg-0ca66a9ced5c81a3a) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0ca66a9ced5c81a3a;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0ca66a9ced5c81a3a;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.13 Communications Security;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-ecs-sg (sg-0ca66a9ced5c81a3a) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0ca66a9ced5c81a3a;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0ca66a9ced5c81a3a;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.12 Operations Security;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-ecs-api-sg (sg-070079d9fd616513f) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-070079d9fd616513f;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-070079d9fd616513f;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.13 Communications Security;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;PASS;Security group foretale-ecs-api-sg (sg-070079d9fd616513f) does not have SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-070079d9fd616513f;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-070079d9fd616513f;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.12 Operations Security;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group cloudshell-elasticache-ftale-hex4-valkey-cache (sg-0783bacac25e29295) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0783bacac25e29295;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0783bacac25e29295;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.13 Communications Security;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group cloudshell-elasticache-ftale-hex4-valkey-cache (sg-0783bacac25e29295) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0783bacac25e29295;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0783bacac25e29295;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.12 Operations Security;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-windows-rdp-sg (sg-08d5bc383b1311eda) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-08d5bc383b1311eda;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-08d5bc383b1311eda;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.13 Communications Security;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-windows-rdp-sg (sg-08d5bc383b1311eda) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-08d5bc383b1311eda;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-08d5bc383b1311eda;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.12 Operations Security;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-elastic-cache-sg (sg-0adf4bb35d2e20d92) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0adf4bb35d2e20d92;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0adf4bb35d2e20d92;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.13 Communications Security;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-elastic-cache-sg (sg-0adf4bb35d2e20d92) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0adf4bb35d2e20d92;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0adf4bb35d2e20d92;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.12 Operations Security;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-public-alb-sg (sg-033cb6f94c0b56aac) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-033cb6f94c0b56aac;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-033cb6f94c0b56aac;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.13 Communications Security;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-public-alb-sg (sg-033cb6f94c0b56aac) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-033cb6f94c0b56aac;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-033cb6f94c0b56aac;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.12 Operations Security;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-vpce-sg (sg-03aa1224a236cb792) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-03aa1224a236cb792;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-03aa1224a236cb792;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.13 Communications Security;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-vpce-sg (sg-03aa1224a236cb792) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-03aa1224a236cb792;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-03aa1224a236cb792;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.12 Operations Security;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-rds-sg (sg-006ae0081cf30c3e9) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-006ae0081cf30c3e9;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-006ae0081cf30c3e9;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.13 Communications Security;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-rds-sg (sg-006ae0081cf30c3e9) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-006ae0081cf30c3e9;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-006ae0081cf30c3e9;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.12 Operations Security;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;PASS;Security group foretale-internal-alb-sg (sg-0653f28f6b0f62748) does not have Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:442426872653:security-group/sg-0653f28f6b0f62748;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0653f28f6b0f62748;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
