PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy AmplifyManagedTableOnEventRoleDefaultPolicyF6DABCB6 attached to role amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0;iam_inline_policy_no_wildcard_marketplace_subscribe;False;amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0/AmplifyManagedTableOnEventRoleDefaultPolicyF6DABCB6;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy AmplifyManagedTableOnEventRoleDefaultPolicyF6DABCB6 attached to role amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0;iam_inline_policy_no_wildcard_marketplace_subscribe;False;amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0/AmplifyManagedTableOnEventRoleDefaultPolicyF6DABCB6;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy CreateUpdateDeleteTablesPolicy attached to role amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0;iam_inline_policy_no_wildcard_marketplace_subscribe;False;amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0/CreateUpdateDeleteTablesPolicy;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy CreateUpdateDeleteTablesPolicy attached to role amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0;iam_inline_policy_no_wildcard_marketplace_subscribe;False;amplify-djeky3rjf2dd9-mai-AmplifyManagedTableOnEven-OUxLJbnBHXp0/CreateUpdateDeleteTablesPolicy;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy AmplifyTableWaiterStateMachineRoleDefaultPolicy89F3836A attached to role amplify-djeky3rjf2dd9-mai-AmplifyTableWaiterStateMa-2Ac23C1RxzSK does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/amplify-djeky3rjf2dd9-mai-AmplifyTableWaiterStateMa-2Ac23C1RxzSK;iam_inline_policy_no_wildcard_marketplace_subscribe;False;amplify-djeky3rjf2dd9-mai-AmplifyTableWaiterStateMa-2Ac23C1RxzSK/AmplifyTableWaiterStateMachineRoleDefaultPolicy89F3836A;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy AmplifyTableWaiterStateMachineRoleDefaultPolicy89F3836A attached to role amplify-djeky3rjf2dd9-mai-AmplifyTableWaiterStateMa-2Ac23C1RxzSK does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/amplify-djeky3rjf2dd9-mai-AmplifyTableWaiterStateMa-2Ac23C1RxzSK;iam_inline_policy_no_wildcard_marketplace_subscribe;False;amplify-djeky3rjf2dd9-mai-AmplifyTableWaiterStateMa-2Ac23C1RxzSK/AmplifyTableWaiterStateMachineRoleDefaultPolicy89F3836A;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy CustomCDKBucketDeployment8693BB64968944B69AAFB0CC9EB8756C1536MiBServiceRoleDefaultPolicyFF1C635B attached to role amplify-djeky3rjf2dd9-mai-CustomCDKBucketDeployment-bCAYYVdIqdcW does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/amplify-djeky3rjf2dd9-mai-CustomCDKBucketDeployment-bCAYYVdIqdcW;iam_inline_policy_no_wildcard_marketplace_subscribe;False;amplify-djeky3rjf2dd9-mai-CustomCDKBucketDeployment-bCAYYVdIqdcW/CustomCDKBucketDeployment8693BB64968944B69AAFB0CC9EB8756C1536MiBServiceRoleDefaultPolicyFF1C635B;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy CustomCDKBucketDeployment8693BB64968944B69AAFB0CC9EB8756C1536MiBServiceRoleDefaultPolicyFF1C635B attached to role amplify-djeky3rjf2dd9-mai-CustomCDKBucketDeployment-bCAYYVdIqdcW does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/amplify-djeky3rjf2dd9-mai-CustomCDKBucketDeployment-bCAYYVdIqdcW;iam_inline_policy_no_wildcard_marketplace_subscribe;False;amplify-djeky3rjf2dd9-mai-CustomCDKBucketDeployment-bCAYYVdIqdcW/CustomCDKBucketDeployment8693BB64968944B69AAFB0CC9EB8756C1536MiBServiceRoleDefaultPolicyFF1C635B;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy Amplify-Deploy-Scoped attached to role AmplifySSRLoggingRole-85ba03f5-69d9-4e5e-a48f-b2d276d7f6a8 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/service-role/AmplifySSRLoggingRole-85ba03f5-69d9-4e5e-a48f-b2d276d7f6a8;iam_inline_policy_no_wildcard_marketplace_subscribe;False;AmplifySSRLoggingRole-85ba03f5-69d9-4e5e-a48f-b2d276d7f6a8/Amplify-Deploy-Scoped;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy Amplify-Deploy-Scoped attached to role AmplifySSRLoggingRole-85ba03f5-69d9-4e5e-a48f-b2d276d7f6a8 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/service-role/AmplifySSRLoggingRole-85ba03f5-69d9-4e5e-a48f-b2d276d7f6a8;iam_inline_policy_no_wildcard_marketplace_subscribe;False;AmplifySSRLoggingRole-85ba03f5-69d9-4e5e-a48f-b2d276d7f6a8/Amplify-Deploy-Scoped;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy AccessDbSecrets attached to role calling-sql-procedure-role-2gcn7tlr does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/service-role/calling-sql-procedure-role-2gcn7tlr;iam_inline_policy_no_wildcard_marketplace_subscribe;False;calling-sql-procedure-role-2gcn7tlr/AccessDbSecrets;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy AccessDbSecrets attached to role calling-sql-procedure-role-2gcn7tlr does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/service-role/calling-sql-procedure-role-2gcn7tlr;iam_inline_policy_no_wildcard_marketplace_subscribe;False;calling-sql-procedure-role-2gcn7tlr/AccessDbSecrets;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy AllowAccessingECSTasks attached to role calling-sql-procedure-role-2gcn7tlr does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/service-role/calling-sql-procedure-role-2gcn7tlr;iam_inline_policy_no_wildcard_marketplace_subscribe;False;calling-sql-procedure-role-2gcn7tlr/AllowAccessingECSTasks;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy AllowAccessingECSTasks attached to role calling-sql-procedure-role-2gcn7tlr does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/service-role/calling-sql-procedure-role-2gcn7tlr;iam_inline_policy_no_wildcard_marketplace_subscribe;False;calling-sql-procedure-role-2gcn7tlr/AllowAccessingECSTasks;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy AllowInvokingLambdaFunctions attached to role calling-sql-procedure-role-2gcn7tlr does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/service-role/calling-sql-procedure-role-2gcn7tlr;iam_inline_policy_no_wildcard_marketplace_subscribe;False;calling-sql-procedure-role-2gcn7tlr/AllowInvokingLambdaFunctions;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy AllowInvokingLambdaFunctions attached to role calling-sql-procedure-role-2gcn7tlr does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/service-role/calling-sql-procedure-role-2gcn7tlr;iam_inline_policy_no_wildcard_marketplace_subscribe;False;calling-sql-procedure-role-2gcn7tlr/AllowInvokingLambdaFunctions;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy Database-Operation-Scoped attached to role calling-sql-procedure-role-2gcn7tlr does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/service-role/calling-sql-procedure-role-2gcn7tlr;iam_inline_policy_no_wildcard_marketplace_subscribe;False;calling-sql-procedure-role-2gcn7tlr/Database-Operation-Scoped;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy Database-Operation-Scoped attached to role calling-sql-procedure-role-2gcn7tlr does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/service-role/calling-sql-procedure-role-2gcn7tlr;iam_inline_policy_no_wildcard_marketplace_subscribe;False;calling-sql-procedure-role-2gcn7tlr/Database-Operation-Scoped;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy default attached to role cdk-hnb659fds-deploy-role-442426872653-us-east-1 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/cdk-hnb659fds-deploy-role-442426872653-us-east-1;iam_inline_policy_no_wildcard_marketplace_subscribe;False;cdk-hnb659fds-deploy-role-442426872653-us-east-1/default;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy default attached to role cdk-hnb659fds-deploy-role-442426872653-us-east-1 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/cdk-hnb659fds-deploy-role-442426872653-us-east-1;iam_inline_policy_no_wildcard_marketplace_subscribe;False;cdk-hnb659fds-deploy-role-442426872653-us-east-1/default;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy cdk-hnb659fds-file-publishing-role-default-policy-442426872653-us-east-1 attached to role cdk-hnb659fds-file-publishing-role-442426872653-us-east-1 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/cdk-hnb659fds-file-publishing-role-442426872653-us-east-1;iam_inline_policy_no_wildcard_marketplace_subscribe;False;cdk-hnb659fds-file-publishing-role-442426872653-us-east-1/cdk-hnb659fds-file-publishing-role-default-policy-442426872653-us-east-1;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy cdk-hnb659fds-file-publishing-role-default-policy-442426872653-us-east-1 attached to role cdk-hnb659fds-file-publishing-role-442426872653-us-east-1 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/cdk-hnb659fds-file-publishing-role-442426872653-us-east-1;iam_inline_policy_no_wildcard_marketplace_subscribe;False;cdk-hnb659fds-file-publishing-role-442426872653-us-east-1/cdk-hnb659fds-file-publishing-role-default-policy-442426872653-us-east-1;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;A.5 Organizational controls;A.5.18;Access Rights;Access rights to information and other associated assets should be provisioned, reviewed, modified and removed in accordance with the organisation’s topic-specific policy on and rules for access control.;PASS;Inline policy LookupRolePolicy attached to role cdk-hnb659fds-lookup-role-442426872653-us-east-1 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/cdk-hnb659fds-lookup-role-442426872653-us-east-1;iam_inline_policy_no_wildcard_marketplace_subscribe;False;cdk-hnb659fds-lookup-role-442426872653-us-east-1/LookupRolePolicy;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;442426872653;us-east-1;2026-04-20 09:06:04.789728;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;A.8 Technological controls;A.8.2;Privileged Access Rights;The allocation and use of privileged access rights should be restricted and managed.;PASS;Inline policy LookupRolePolicy attached to role cdk-hnb659fds-lookup-role-442426872653-us-east-1 does not allow 'aws-marketplace:Subscribe' on all resources.;arn:aws:iam::442426872653:role/cdk-hnb659fds-lookup-role-442426872653-us-east-1;iam_inline_policy_no_wildcard_marketplace_subscribe;False;cdk-hnb659fds-lookup-role-442426872653-us-east-1/LookupRolePolicy;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
